Vector,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,y
55,0.303336704,0,0,0.397708123,8.864172565,0,0,0.377485676,3.47826087,8.924839906,0.094371419,0.094371419,0.134816313,3.990562858,3.990562858,0.775193798,0.094371419,0.397708123,0.775193798,0.283114257,3.363667004,0.114593866,0,2.285136502,0,0.869565217,0,1
56,6.049715484,2.186283318,0,5.959868224,0.598981731,0,0,3.983228512,0,15.90296496,0,0,0.08984726,2.575621444,9.523809524,1.886792453,1.886792453,2.575621444,0,7.936507937,2.276130578,6.049715484,0,4.672057502,0,0,0,1
57,0.961538462,0,0,1.136363636,0.116550117,0,0,3.117715618,0.990675991,1.252913753,1.282051282,0.145687646,5.157342657,0.291375291,2.593240093,0.145687646,2.272727273,5.128205128,2.564102564,2.127039627,6.555944056,7.371794872,0,4.516317016,0,0,0,1
58,3.302373581,0,0,1.28998968,6.604747162,0,0,1.960784314,0,8.565531476,0,0,3.250773994,0,9.339525284,5.263157895,1.960784314,7.946336429,11.76470588,0,6.501547988,1.238390093,0,13.05469556,0,0,0,1
59,4.424778761,0,0,0,2.654867257,0,0,0.884955752,0.884955752,0,0,2.654867257,1.769911504,7.079646018,0.884955752,0,1.769911504,1.769911504,0,0,3.539823009,5.309734513,0,8.849557522,0,0,0,1
6,1.151761518,0,0,0.691056911,4.796747967,0,0,3.821138211,1.666666667,0.216802168,0.609756098,1.111111111,0.189701897,0.718157182,4.363143631,1.612466125,2.43902439,3.211382114,1.273712737,0.555555556,4.403794038,1.653116531,0,1.124661247,0,0,0,1
60,1.483568075,5.192488263,0,2.187793427,1.286384977,0,0,0.854460094,3.258215962,1.558685446,0.591549296,0,0.028169014,1.070422535,4.478873239,3.154929577,0.591549296,1.962441315,2.892018779,0.666666667,0.028169014,1.474178404,1.333333333,0.112676056,0,0.666666667,0,1
61,2.296922009,1.243925017,0,1.816709095,2.001851423,0,0,0.676926637,2.111779681,0.28349919,0,2.105993983,4.113631104,8.823189077,2.007637121,0.098356862,3.355704698,0.480212914,2.296922009,3.077991206,3.158990974,0.080999769,0,2.78292062,0,0,0,1
62,3.024193548,1.612903226,0,0,0,0,0,0,0,8.669354839,0,0,14.51612903,1.612903226,6.653225806,2.083333333,0,2.083333333,0,0,17.00268817,2.352150538,0,6.518817204,0,0,0,1
63,5.617977528,3.345250255,0,0.012768131,10.03575077,0,0,1.110827375,3.370786517,15.96016343,0,0,1.417262513,2.170582227,6.882022472,0,1.136363636,1.110827375,1.161899898,2.23442288,1.098059244,1.110827375,0,4.634831461,0,0,0,1
64,1.388888889,0,0,4.166666667,0.595238095,0,0,0.992063492,0,7.738095238,0,0,0,0,2.380952381,0,0,3.968253968,1.388888889,1.984126984,1.785714286,1.587301587,0,8.531746032,0,0,0,1
65,0.438596491,1.315789474,0,2.850877193,1.535087719,0,0,0.877192982,0,2.192982456,1.754385965,0.219298246,4.385964912,0.219298246,0.657894737,2.192982456,2.412280702,0.219298246,2.412280702,2.412280702,1.096491228,9.868421053,0,2.850877193,0,0,0,1
66,0.789412584,0,0,1.369863014,6.756443,0,0,5.537497098,0,4.469468307,0.16252612,0.359879266,1.880659392,1.927095426,2.437891804,0,0.522405387,1.857441375,0,0.684931507,0.650104481,2.600417924,0.684931507,2.437891804,0,0,0,1
67,3.446284174,0,0,2.425876011,0.654601463,0,0,3.234501348,3.388525221,8.240277243,0.077011937,0,7.45090489,1.424720832,2.599152869,4.716981132,0.077011937,0.231035811,0.712360416,0,0.308047747,3.465537158,0,2.060069311,0,0,0,1
68,0.089901109,1.408450704,0,8.195984417,1.003895715,0,0,2.786934372,1.43841774,4.88462691,0,0,10.69823194,1.408450704,4.88462691,0.344620917,0,1.753071621,1.408450704,0,4.629907102,7.386874438,0,2.217560683,0,0,0,1
69,1.777266334,1.265822785,1.265822785,4.781997187,0.012786089,0,0,10.67638409,0,0.255721775,1.01010101,0,5.319012914,0.255721775,2.518859481,1.01010101,0,1.01010101,1.52154456,1.52154456,0.268507863,6.508119166,0,7.300856668,0,0,0,1
7,0.446428571,1.25,0,0.089285714,4.226190476,0,0.595238095,1.726190476,0,2.916666667,0.297619048,0,2.410714286,0.714285714,0.982142857,1.25,0.595238095,1.785714286,0.535714286,2.172619048,2.619047619,4.672619048,0,1.785714286,0,0,0,1
70,0.666666667,0,0,0,9.333333333,0,0,0,2,12.66666667,0,0,4.444444444,3.333333333,2.666666667,0,0,1.555555556,0,0.222222222,1.333333333,5.777777778,0,7.555555556,0,0,0,1
71,2.700093429,0.39862971,0,2.105263158,2.821550919,0,0,0.984117097,1.905948303,1.641233261,0,0.856431018,3.363438181,2.429149798,2.16754905,4.073497353,1.052631579,0.264715042,0.591715976,0.526315789,2.033634382,4.746184989,0,2.634693242,0,0,0,1
72,7.986111111,0,0,0.049603175,3.298611111,0,0,6.225198413,0,1.28968254,0,1.587301587,1.636904762,0,3.224206349,1.612103175,1.5625,3.125,1.587301587,0,1.760912698,10.66468254,0,1.463293651,0,1.587301587,0,1
73,3.562166285,2.631578947,0,1.739130435,0.808543097,0,0.877192982,3.470633105,2.608695652,3.455377574,0.892448513,0,7.131960336,0.999237223,1.838291381,0,0.877192982,3.455377574,0.007627765,1.71624714,1.693363844,1.815408085,0,1.685736079,0,0,0,1
74,2.125603865,4.492753623,0,0.096618357,8.357487923,0,0,2.31884058,2.173913043,6.714975845,0,2.173913043,2.367149758,2.173913043,1.884057971,0,2.173913043,0.193236715,0.048309179,8.695652174,4.589371981,6.714975845,0,2.222222222,0,0,0,1
75,1.252913753,2.272727273,0,1.427738928,3.234265734,0,0,1.01981352,3.846153846,6.235431235,0,0,0.145687646,1.427738928,5.39044289,1.282051282,0,0.844988345,1.136363636,2.127039627,8.974358974,5.040792541,0,0.67016317,0,0,0,1
76,3.056277056,0,0,0.017316017,0,0,0,4.510822511,2.086580087,0.917748918,0.632034632,0.666666667,0.588744589,2.155844156,0.943722944,1.264069264,0.649350649,0.632034632,0.034632035,0.666666667,2.311688312,0.649350649,0,2.83982684,0,0,0,1
77,4.358108108,0,0,17.66891892,12.83783784,0,0,2.398648649,0,4.560810811,0,1.25,0.641891892,0,9.695945946,1.25,0,2.5,1.351351351,0,3.006756757,5.033783784,0,4.662162162,0,0,0,1
78,6.684551755,1.408450704,0,1.587301587,20.29957523,0,0,1.229599821,0,1.251956182,0,2.638050525,8.093002459,5.633802817,1.050748938,0,0,1.587301587,2.816901408,0,2.839257769,11.13346747,0,9.143751397,0,0,0,1
79,0.708061002,1.851851852,0,1.470588235,5.501089325,0,0,0,0,4.08496732,0,0,0.108932462,0,0.544662309,0,1.470588235,2.941176471,0,0,3.431372549,1.470588235,0,4.62962963,0,0,0,1
8,7.833655706,0,1.515151515,3.320438427,2.127659574,0,0,6.382978723,0,1.225016119,0,0,8.478401032,1.515151515,6.350741457,1.515151515,0,4.867827208,0,0,0.580270793,0,0,16.50548034,0,0,0,1
80,4.045584046,3.076923077,0,0,0,0,0,0,0,2.792022792,0.607787274,1.538461538,2.849002849,1.842355176,4.045584046,0,0.930674264,1.842355176,0,0,6.495726496,0.949667616,1.538461538,11.66191833,0,0,0,1
81,11.74358974,2,0,0,2.153846154,0,0,0.153846154,2,2.820512821,0,0,8.102564103,6.717948718,3.538461538,0,0,0.717948718,2.564102564,0,4.820512821,5.641025641,0,2,0,0,0,1
82,0.198412698,2.976190476,1.587301587,0,2.976190476,0,0,0.595238095,7.341269841,4.166666667,0,0,4.365079365,1.785714286,5.952380952,1.785714286,1.785714286,1.984126984,0,0,4.563492063,0.396825397,0,1.984126984,0,0,0,1
83,1.505901506,0,0,2.197802198,1.356668023,0,0,1.777235111,0.135666802,4.259937593,0.135666802,0,2.048568715,2.604802605,1.519468186,0,2.469135802,1.777235111,0.407000407,5.494505495,6.159272826,3.730837064,0,3.174603175,0,0,0,1
84,5.216932414,1.673640167,0,1.191149308,0.386369633,0,0,1.191149308,0.386369633,6.080138716,0,0.354329225,3.952278638,3.026876249,1.323080403,3.795846055,0.418410042,1.351351351,0,0.418410042,0.130046364,4.189754608,0.482490859,4.244411776,0,0,0,1
85,1.892610314,1.052631579,0,4.508240298,4.253056885,0,0,0.754917597,0.170122275,7.708665603,0.042530569,1.095162148,2.743221691,4.922913344,4.922913344,3.242955875,0,3.157894737,2.02020202,1.095162148,2.817650186,2.945241893,0,8.793195109,0,0,0,1
86,5.769230769,2.631578947,0,3.846153846,2.935222672,0,2.631578947,2.631578947,0,14.47368421,0,0,5.971659919,5.971659919,10.72874494,2.631578947,0,0.708502024,1.923076923,0,3.137651822,6.578947368,0,4.75708502,0,0,0,1
87,2.515212982,0,0,1.149425287,2.488167681,0,0,1.284651792,3.637592968,0.081135903,0,0,0.703177823,2.16362407,4.759972955,0.027045301,2.298850575,0.108181204,0,0.054090602,9.006085193,1.122379986,0,0.081135903,0,0,0,1
88,0,0,0,4.841549296,4.643485915,0,0,7.174295775,0,1.738556338,0,0,0.154049296,0,0.924295775,0,1.5625,8.934859155,1.408450704,0,15.03080986,1.5625,0,6.25,0,0,0,1
89,1.192136969,0,0,1.052631579,0.760938491,0,0,1.95307546,0.152187698,11.60431198,0.900443881,0,4.24857324,0.443880786,5.707038681,0,0,2.561826252,2.105263158,1.052631579,1.039949271,3.297400127,0,0.583386176,0,0,0,1
9,10.54347826,0,0,12.7173913,2.5,0,0,5,2.5,2.934782609,0,0,0.652173913,2.173913043,7.391304348,2.5,0,2.826086957,0,2.5,5.108695652,2.826086957,0,3.47826087,0,0,0,1
90,5.808161102,0.349761526,0,0.625331214,4.027556969,0,0,0.625331214,1.801801802,9.06200318,0.275569687,1.452040276,3.624801272,7.832538421,6.380498145,2.00317965,0,2.352941176,0,0.275569687,2.13036566,4.377318495,0.275569687,6.009538951,0,0,0,1
91,1.928696669,0,0,0,0,0,0,5.084745763,3.682057276,0,0,0,10.578609,0,1.987142022,1.694915254,1.753360608,1.636469901,0,0,6.604324956,3.272939801,0,1.636469901,0,0,0,1
92,2.382374907,0,0,1.299477222,0.238984317,0,0,2.598954444,1.941747573,1.336818521,0.567587752,0,1.008215086,0.164301718,13.22628827,0.403286034,0.769230769,3.241224795,0,0,2.255414488,2.584017924,0,14.06273338,0,0,0,1
93,4.865938431,0,0,8.771929825,1.886792453,0,0,0,1.754385965,17.08043694,0,5.792783846,5.660377358,1.754385965,4.038397881,1.754385965,0,0.132406488,1.754385965,1.754385965,1.224760013,7.977490897,0,2.979145978,0,0,0,1
94,8.194976586,1.979565773,0,3.448275862,0.766283525,0,0,4.054916986,0.862068966,5.406555981,0,0,0.276713495,0.48957003,2.352064708,0,0.862068966,0.744997871,6.172839506,0.744997871,0.255427842,8.365261814,0,2.000851426,0,0,0,1
95,0.128205128,0,0,5,0,0,0,0,2.564102564,18.46153846,0,2.564102564,26.92307692,0,4.743589744,0,0,5.128205128,0,0,7.692307692,2.564102564,0,2.435897436,0,0,0,1
96,2.247191011,0,0,1.123595506,1.428571429,0,0,0,0,1.540930979,0,0,13.32263242,1.733547352,2.038523274,0,0,2.247191011,0,0,0.62600321,1.123595506,0,15.60192616,0,1.428571429,0,1
97,3.329113924,3.202531646,0,5.734177215,2.860759494,0,0,2,2.734177215,1.53164557,0,2,2.721518987,0.265822785,9.139240506,0.734177215,2.53164557,3.063291139,0,1.797468354,6.392405063,1.810126582,0,2.860759494,0,0,0,1
98,1.780063291,0,0,3.797468354,6.032436709,0,0,0.296677215,4.015031646,2.234968354,0,1.265822785,3.362341772,2.373417722,4.015031646,7.594936709,0,0.296677215,0,7.8125,2.017405063,5.577531646,1.5625,1.424050633,0,0,0,1
99,4.388320188,0,0,0,1.132740393,0,0,3.389830508,1.98019802,5.244168485,0,0.704816244,17.49454606,5.093136432,3.104547743,0,3.112938412,9.338815237,0.142641383,0.99009901,7.333445209,1.854337976,0,2.240308777,0,0.99009901,0,1
